               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  14,            0.088434,            0.077573,             0.08071,            0.057537,              0.5754,            0.089518,            0.036252,            0.084638,             0.06571,            0.085004,            0.073096,           0.0020961,           0.0020961
                  15,            0.089884,            0.077408,            0.078988,             0.06475,             0.63492,             0.11303,            0.050489,            0.082687,            0.065274,            0.084358,            0.071179,           0.0021793,           0.0021793
                  16,            0.086681,            0.077711,            0.077047,            0.069551,             0.60635,             0.13765,            0.066725,             0.08084,            0.064325,            0.083584,            0.069255,           0.0022546,           0.0022546
                  17,             0.08547,            0.077292,            0.076059,            0.063066,             0.61429,             0.16925,            0.079779,             0.07848,            0.063644,            0.082834,            0.067322,           0.0023219,           0.0023219
                  18,            0.083003,            0.080193,            0.075535,            0.066364,             0.76984,             0.22086,            0.097088,            0.076362,            0.062636,            0.081862,            0.065381,           0.0023813,           0.0023813
                  19,            0.083613,            0.085789,            0.076295,            0.068224,             0.68571,             0.21525,            0.088662,            0.074455,            0.061145,            0.080889,            0.063433,           0.0024328,           0.0024328
                  20,             0.08219,            0.068883,            0.075651,            0.063212,             0.63016,               0.226,             0.10522,            0.071986,            0.060594,            0.080102,            0.061476,           0.0024764,           0.0024764
                  21,            0.079693,            0.076243,             0.07466,            0.061225,             0.63016,             0.26099,             0.13425,            0.068749,              0.0599,            0.079013,            0.059512,           0.0025121,           0.0025121
                  22,            0.076696,            0.080463,            0.072722,            0.076126,              0.5381,             0.28507,             0.14705,            0.066801,              0.0592,             0.07798,             0.05754,           0.0025398,           0.0025398
                  23,            0.074967,             0.06661,            0.071437,              0.4365,              0.2619,             0.28081,             0.14307,            0.065354,            0.058688,            0.077228,             0.05556,           0.0025596,           0.0025596
                  24,            0.077281,            0.079565,            0.072083,             0.48465,              0.2619,             0.24288,             0.12603,            0.063935,             0.05866,             0.07626,            0.053572,           0.0025715,           0.0025715
                  25,            0.073887,            0.071116,            0.070142,             0.63006,             0.24839,             0.26091,             0.14312,            0.062146,            0.058735,            0.074846,            0.051576,           0.0025755,           0.0025755
                  26,            0.071327,             0.08468,            0.069995,             0.63315,              0.2619,             0.29278,             0.14616,            0.060451,            0.058883,            0.073215,            0.049572,           0.0025716,           0.0025716
                  27,            0.068468,            0.077315,            0.068129,             0.63315,              0.2619,             0.29278,             0.14616,            0.060451,            0.058883,            0.073215,             0.04756,           0.0025597,           0.0025597
                  28,            0.068729,            0.068673,            0.067541,             0.43651,             0.27143,             0.26576,             0.12547,            0.059238,            0.058706,             0.07181,             0.04554,           0.0025399,           0.0025399
                  29,            0.071499,            0.060403,            0.069054,             0.76546,             0.19608,             0.20716,            0.081254,            0.063222,             0.05835,            0.069805,            0.043512,           0.0025122,           0.0025122
                  30,            0.070695,            0.075529,            0.067435,             0.76546,             0.19608,             0.20716,            0.081254,            0.063222,             0.05835,            0.069805,            0.041477,           0.0024766,           0.0024766
                  31,            0.069686,            0.066773,            0.066119,              0.3948,             0.27143,              0.2574,             0.12206,            0.056825,            0.056433,            0.068299,            0.039433,           0.0024331,           0.0024331
                  32,            0.068562,            0.076621,            0.065275,             0.85944,             0.11905,             0.12795,            0.046613,            0.065994,            0.057256,            0.066661,            0.037382,           0.0023816,           0.0023816
                  33,            0.071352,            0.068672,            0.065608,             0.75494,             0.17857,             0.18953,            0.073921,            0.065994,            0.057256,            0.066661,            0.035322,           0.0023222,           0.0023222
                  34,            0.067029,            0.064335,            0.064313,             0.59887,             0.22314,             0.32362,             0.16924,            0.055434,            0.053486,            0.065325,            0.033255,           0.0022549,           0.0022549
                  35,            0.064776,            0.070703,            0.063518,             0.43743,             0.46667,             0.39327,             0.23657,             0.05495,            0.052783,            0.063932,             0.03118,           0.0021797,           0.0021797
                  36,            0.066963,            0.078654,            0.062629,             0.43743,             0.46667,             0.39327,             0.23657,             0.05495,            0.052783,            0.063932,            0.029097,           0.0020966,           0.0020966
                  37,            0.064095,            0.078852,            0.061786,             0.58499,             0.46227,             0.49808,             0.27721,            0.054067,            0.052157,            0.062675,            0.027006,           0.0020055,           0.0020055
                  38,            0.067342,            0.064679,            0.062524,             0.51768,             0.45899,             0.42196,             0.22356,            0.053612,            0.051744,            0.061479,            0.024907,           0.0019065,           0.0019065
                  39,            0.063437,            0.072308,            0.060906,             0.51768,             0.45899,             0.42196,             0.22356,            0.053612,            0.051744,            0.061479,              0.0228,           0.0017996,           0.0017996
                  40,            0.063603,            0.076953,            0.062372,             0.37886,             0.46667,              0.3331,             0.20438,            0.053646,            0.051556,            0.060518,            0.020685,           0.0016848,           0.0016848
                  41,            0.064856,            0.067487,            0.063282,             0.59124,             0.51718,             0.55253,             0.27766,            0.050813,            0.051138,            0.059545,            0.018562,           0.0015621,           0.0015621
                  42,            0.060686,            0.069698,            0.059272,             0.59124,             0.51718,             0.55253,             0.27766,            0.050813,            0.051138,            0.059545,            0.016431,           0.0014314,           0.0014314
                  43,            0.058504,            0.059039,            0.059159,             0.54473,             0.57218,             0.64058,             0.28805,            0.051694,            0.050782,            0.058566,            0.014293,           0.0012928,           0.0012928
                  44,            0.059504,            0.059725,            0.060131,             0.54473,             0.57218,             0.64058,             0.28805,            0.051694,            0.050782,            0.058566,            0.012146,           0.0011463,           0.0011463
                  45,            0.059963,            0.062089,            0.058514,             0.61001,             0.58764,             0.65728,              0.4086,            0.048648,            0.049609,            0.057755,           0.0099919,           0.0009919,           0.0009919
                  46,            0.060222,            0.048468,            0.062795,             0.61001,             0.58764,             0.65728,              0.4086,            0.048648,            0.049609,            0.057755,           0.0078296,          0.00082956,          0.00082956
                  47,            0.059296,            0.074389,            0.057246,             0.61052,             0.57578,             0.63747,             0.34356,            0.050146,            0.049394,            0.057214,           0.0056593,           0.0006593,           0.0006593
                  48,            0.057567,            0.063093,            0.057243,             0.61052,             0.57578,             0.63747,             0.34356,            0.050146,            0.049394,            0.057214,           0.0034811,          0.00048112,          0.00048112
                  49,            0.058359,            0.064147,            0.055429,             0.61664,             0.56927,             0.64736,             0.36655,            0.049203,            0.048871,            0.056978,            0.001295,          0.00029502,          0.00029502
                   0,             0.11929,            0.054713,            0.087767,                   0,                   0,                   0,                   0,             0.11984,            0.050462,            0.090092,              0.0991,              0.0001,              0.0001
                   1,             0.11784,            0.050598,            0.087577,                   0,                   0,                   0,                   0,             0.11904,            0.050861,            0.089962,            0.097288,          0.00028812,          0.00028812
                   2,             0.11692,             0.05788,            0.086404,                   0,                   0,                   0,                   0,             0.11757,            0.051743,            0.089673,             0.09546,           0.0004604,           0.0004604
                   3,             0.11635,            0.053185,            0.086434,                   0,                   0,                   0,                   0,             0.11556,            0.053073,            0.089201,            0.093617,          0.00061684,          0.00061684
                   4,             0.11207,            0.067118,            0.084988,                   0,                   0,                   0,                   0,              0.1129,            0.054812,            0.088589,            0.091757,          0.00075744,          0.00075744
                   0,             0.11319,            0.065079,            0.085284,                   0,                   0,                   0,                   0,             0.11859,            0.059604,            0.086275,              0.0991,              0.0001,              0.0001
                   1,             0.11418,            0.058759,            0.085976,                   0,                   0,                   0,                   0,               0.117,            0.060331,            0.086184,            0.097288,          0.00028812,          0.00028812
                   2,             0.11236,             0.06588,            0.086196,                   0,                   0,                   0,                   0,             0.11417,            0.061642,            0.085988,             0.09546,           0.0004604,           0.0004604
                   3,             0.10734,            0.064225,            0.085891,                   0,                   0,                   0,                   0,             0.10998,            0.063531,             0.08573,            0.093617,          0.00061684,          0.00061684
                   4,             0.10302,            0.079675,            0.084731,                   0,                   0,                   0,                   0,             0.10498,              0.0654,            0.085382,            0.091757,          0.00075744,          0.00075744
                   5,              0.1005,             0.07055,            0.084888,           0.0020704,             0.02381,           0.0013283,          0.00013283,            0.099162,            0.066822,            0.084918,            0.089882,           0.0008822,           0.0008822
                   6,            0.096317,            0.092674,            0.083349,           0.0045593,            0.071429,           0.0063368,          0.00075929,            0.093885,            0.067757,             0.08434,            0.087991,          0.00099112,          0.00099112
                   7,            0.093345,            0.080018,            0.082768,            0.022429,             0.11905,            0.022086,           0.0047381,            0.089189,            0.067754,            0.083705,            0.086084,           0.0010842,           0.0010842
                   8,            0.090102,            0.071338,            0.082092,            0.026772,             0.16667,            0.034176,           0.0062703,            0.085922,            0.068596,            0.083339,            0.084161,           0.0011614,           0.0011614
                   9,            0.087472,            0.069007,            0.081741,             0.03005,             0.21825,            0.053737,             0.01548,            0.081442,            0.069272,            0.082791,            0.082223,           0.0012228,           0.0012228
                  10,            0.090089,            0.085102,            0.081124,            0.031586,             0.24206,            0.075541,            0.019261,            0.077595,            0.069304,            0.082222,            0.080268,           0.0012684,           0.0012684
                  11,            0.086922,             0.09182,            0.080197,            0.039245,             0.37778,             0.10066,            0.022128,            0.075255,            0.068376,            0.081684,            0.078298,           0.0012981,           0.0012981
                  12,            0.082853,            0.090554,            0.079688,            0.033871,             0.37302,             0.12124,            0.025198,            0.073614,             0.06716,            0.081083,            0.076312,            0.001312,            0.001312
                  13,            0.082852,            0.076304,            0.079612,            0.032567,             0.43016,             0.14781,            0.029192,            0.072493,            0.066148,            0.080587,             0.07431,             0.00131,             0.00131
                  14,            0.079069,            0.083539,            0.078114,            0.034833,             0.49365,             0.19036,            0.042417,            0.071915,            0.064583,            0.080109,            0.072292,           0.0012922,           0.0012922
                  15,            0.077647,             0.08337,            0.076283,            0.045663,             0.60952,             0.26757,            0.074722,             0.07013,            0.064168,            0.079564,            0.070259,           0.0012586,           0.0012586
                  16,            0.075839,            0.082208,            0.077094,            0.042783,             0.59683,             0.24712,            0.070326,             0.06952,            0.062809,            0.079043,            0.068209,           0.0012091,           0.0012091
                  17,            0.075538,              0.0811,            0.076231,             0.52589,             0.48108,             0.34039,             0.11555,            0.066822,            0.063159,            0.078572,            0.066144,           0.0011438,           0.0011438
                  18,            0.072081,            0.084003,            0.075067,            0.058704,             0.73333,             0.38118,             0.14447,            0.064107,             0.06331,            0.078108,            0.064063,           0.0010626,           0.0010626
                  19,             0.07279,            0.089036,             0.07457,             0.20516,             0.49524,             0.39198,             0.12221,            0.062674,            0.063219,            0.077626,            0.061966,          0.00096564,          0.00096564
                  20,            0.074049,            0.072037,            0.073245,             0.50762,             0.48333,             0.39236,              0.1137,            0.061885,            0.063139,            0.077226,            0.059853,           0.0008528,           0.0008528
                  21,            0.070625,            0.080123,            0.075238,             0.51646,             0.48333,             0.37842,             0.12309,            0.060029,            0.063199,            0.076837,            0.057724,          0.00072412,          0.00072412
                  22,            0.067951,             0.08369,            0.072376,             0.52683,             0.48333,             0.35958,             0.10386,            0.059034,            0.063415,            0.076501,             0.05558,           0.0005796,           0.0005796
                  23,            0.067994,            0.070284,            0.071314,             0.52648,             0.48333,             0.35817,             0.11478,            0.058059,            0.063373,             0.07624,            0.053419,          0.00041924,          0.00041924
                  24,            0.071588,            0.085122,            0.072582,             0.51355,             0.48333,             0.34856,             0.10918,            0.057474,            0.063276,            0.076064,            0.051243,          0.00024304,          0.00024304
                   0,             0.11319,            0.065079,            0.085284,                   0,                   0,                   0,                   0,             0.11859,            0.059604,            0.086275,              0.0991,              0.0001,              0.0001
                   1,             0.11418,            0.058759,            0.085976,                   0,                   0,                   0,                   0,               0.117,            0.060331,            0.086184,            0.097288,          0.00028812,          0.00028812
                   2,             0.11236,             0.06588,            0.086196,                   0,                   0,                   0,                   0,             0.11417,            0.061642,            0.085988,             0.09546,           0.0004604,           0.0004604
                   3,             0.10734,            0.064225,            0.085891,                   0,                   0,                   0,                   0,             0.10998,            0.063531,             0.08573,            0.093617,          0.00061684,          0.00061684
                   4,             0.10302,            0.079675,            0.084731,                   0,                   0,                   0,                   0,             0.10498,              0.0654,            0.085382,            0.091757,          0.00075744,          0.00075744
                   5,              0.1005,             0.07055,            0.084888,           0.0020704,             0.02381,           0.0013283,          0.00013283,            0.099162,            0.066822,            0.084918,            0.089882,           0.0008822,           0.0008822
                   6,            0.096317,            0.092674,            0.083349,           0.0045593,            0.071429,           0.0063368,          0.00075929,            0.093885,            0.067757,             0.08434,            0.087991,          0.00099112,          0.00099112
                   7,            0.093345,            0.080018,            0.082768,            0.022429,             0.11905,            0.022086,           0.0047381,            0.089189,            0.067754,            0.083705,            0.086084,           0.0010842,           0.0010842
                   8,            0.090102,            0.071338,            0.082092,            0.026772,             0.16667,            0.034176,           0.0062703,            0.085922,            0.068596,            0.083339,            0.084161,           0.0011614,           0.0011614
                   9,            0.087472,            0.069007,            0.081741,             0.03005,             0.21825,            0.053737,             0.01548,            0.081442,            0.069272,            0.082791,            0.082223,           0.0012228,           0.0012228
                  10,            0.090089,            0.085102,            0.081124,            0.031586,             0.24206,            0.075541,            0.019261,            0.077595,            0.069304,            0.082222,            0.080268,           0.0012684,           0.0012684
                  11,            0.086922,             0.09182,            0.080197,            0.039245,             0.37778,             0.10066,            0.022128,            0.075255,            0.068376,            0.081684,            0.078298,           0.0012981,           0.0012981
                  12,            0.082853,            0.090554,            0.079688,            0.033871,             0.37302,             0.12124,            0.025198,            0.073614,             0.06716,            0.081083,            0.076312,            0.001312,            0.001312
                  13,            0.082852,            0.076304,            0.079612,            0.032567,             0.43016,             0.14781,            0.029192,            0.072493,            0.066148,            0.080587,             0.07431,             0.00131,             0.00131
                  14,            0.079069,            0.083539,            0.078114,            0.034833,             0.49365,             0.19036,            0.042417,            0.071915,            0.064583,            0.080109,            0.072292,           0.0012922,           0.0012922
                  15,            0.077647,             0.08337,            0.076283,            0.045663,             0.60952,             0.26757,            0.074722,             0.07013,            0.064168,            0.079564,            0.070259,           0.0012586,           0.0012586
                  16,            0.075839,            0.082208,            0.077094,            0.042783,             0.59683,             0.24712,            0.070326,             0.06952,            0.062809,            0.079043,            0.068209,           0.0012091,           0.0012091
                  17,            0.075538,              0.0811,            0.076231,             0.52589,             0.48108,             0.34039,             0.11555,            0.066822,            0.063159,            0.078572,            0.066144,           0.0011438,           0.0011438
                  18,            0.072081,            0.084003,            0.075067,            0.058704,             0.73333,             0.38118,             0.14447,            0.064107,             0.06331,            0.078108,            0.064063,           0.0010626,           0.0010626
                  19,             0.07279,            0.089036,             0.07457,             0.20516,             0.49524,             0.39198,             0.12221,            0.062674,            0.063219,            0.077626,            0.061966,          0.00096564,          0.00096564
                  20,            0.074049,            0.072037,            0.073245,             0.50762,             0.48333,             0.39236,              0.1137,            0.061885,            0.063139,            0.077226,            0.059853,           0.0008528,           0.0008528
                  21,            0.070625,            0.080123,            0.075238,             0.51646,             0.48333,             0.37842,             0.12309,            0.060029,            0.063199,            0.076837,            0.057724,          0.00072412,          0.00072412
                  22,            0.067951,             0.08369,            0.072376,             0.52683,             0.48333,             0.35958,             0.10386,            0.059034,            0.063415,            0.076501,             0.05558,           0.0005796,           0.0005796
                  23,            0.067994,            0.070284,            0.071314,             0.52648,             0.48333,             0.35817,             0.11478,            0.058059,            0.063373,             0.07624,            0.053419,          0.00041924,          0.00041924
                  24,            0.071588,            0.085122,            0.072582,             0.51355,             0.48333,             0.34856,             0.10918,            0.057474,            0.063276,            0.076064,            0.051243,          0.00024304,          0.00024304
                   0,             0.12079,             0.06916,            0.086911,                   0,                   0,                   0,                   0,             0.12159,            0.057839,            0.088534,              0.0991,              0.0001,              0.0001
                   1,              0.1202,              0.0565,            0.086864,                   0,                   0,                   0,                   0,             0.12033,              0.0588,            0.088279,            0.097294,          0.00029406,          0.00029406
                   2,             0.11874,            0.075143,            0.086159,                   0,                   0,                   0,                   0,             0.11826,             0.06047,            0.087862,             0.09548,           0.0004802,           0.0004802
                   3,             0.11433,            0.073257,            0.085235,                   0,                   0,                   0,                   0,             0.11524,            0.063072,            0.087292,            0.093658,          0.00065842,          0.00065842
                   4,             0.10966,            0.084636,            0.084731,                   0,                   0,                   0,                   0,             0.11156,            0.066227,            0.086577,            0.091829,          0.00082872,          0.00082872
                   5,             0.10342,             0.08246,            0.083209,           0.0022727,           0.0059524,            0.001216,           0.0001216,             0.10727,            0.069699,            0.085503,            0.089991,           0.0009911,           0.0009911
                   6,            0.098973,             0.09485,            0.081466,           0.0083333,             0.02381,            0.010391,           0.0012514,             0.10292,            0.072992,            0.084261,            0.088146,           0.0011456,           0.0011456
                   7,            0.094788,            0.098748,            0.080111,            0.017668,            0.093254,             0.04093,           0.0057608,            0.097985,            0.076597,            0.082802,            0.086292,           0.0012921,           0.0012921
                   8,            0.089171,              0.0817,            0.078336,            0.017933,             0.13988,            0.049599,           0.0093222,            0.094147,            0.079901,            0.081877,            0.084431,           0.0014307,           0.0014307
                   9,            0.087804,             0.10008,            0.078204,            0.016476,             0.22421,            0.049371,             0.01181,            0.090312,            0.082764,            0.080696,            0.082561,           0.0015614,           0.0015614
                  10,            0.085684,             0.10983,            0.076811,            0.012698,             0.21825,            0.055518,            0.014771,            0.086444,            0.085124,            0.079495,            0.080684,           0.0016842,           0.0016842
                  11,            0.087192,             0.10213,            0.075704,             0.01232,              0.2123,             0.08389,            0.024518,            0.083861,            0.085342,            0.078326,            0.078799,           0.0017991,           0.0017991
                  12,            0.082913,            0.098658,            0.073636,            0.014122,             0.27381,             0.10438,            0.042057,             0.08113,            0.084728,            0.076987,            0.076906,            0.001906,            0.001906
                  13,            0.080501,              0.1006,            0.074119,            0.015808,             0.19444,             0.10192,            0.039348,             0.07959,            0.082094,            0.075467,            0.075005,            0.002005,            0.002005
                  14,            0.081616,             0.12641,            0.072146,            0.077137,             0.14087,             0.09667,            0.039035,            0.078559,            0.079158,            0.073967,            0.073096,           0.0020961,           0.0020961
                  15,            0.075544,             0.10234,            0.070517,             0.80128,             0.10032,             0.10822,              0.0388,            0.077308,            0.077213,            0.072421,            0.071179,           0.0021793,           0.0021793
                  16,            0.073661,             0.10727,            0.069867,             0.53299,            0.049686,             0.02914,           0.0056963,            0.078726,             0.07572,             0.07079,            0.069255,           0.0022546,           0.0022546
                  17,            0.076134,            0.095147,            0.068081,            0.022576,             0.19841,             0.03444,            0.011685,            0.074835,            0.076293,            0.069415,            0.067322,           0.0023219,           0.0023219
                  18,            0.072698,            0.078506,            0.066677,             0.45709,             0.10317,             0.07435,            0.019891,            0.073815,            0.072931,            0.068099,            0.065381,           0.0023813,           0.0023813
                  19,            0.073739,            0.091683,            0.065343,            0.022065,             0.15005,            0.029927,           0.0097915,            0.075312,            0.074405,            0.067253,            0.063433,           0.0024328,           0.0024328
                  20,            0.073065,            0.089509,            0.064101,             0.43971,            0.063492,            0.046854,            0.014369,            0.074485,            0.072967,            0.066632,            0.061476,           0.0024764,           0.0024764
                  21,            0.069384,            0.071831,            0.063044,             0.29988,            0.063492,            0.056204,            0.022851,            0.073006,            0.075324,            0.066045,            0.059512,           0.0025121,           0.0025121
                  22,            0.069034,            0.075589,            0.061438,             0.59185,            0.063492,            0.057512,            0.028491,            0.070061,            0.076169,            0.065536,             0.05754,           0.0025398,           0.0025398
                  23,              0.0669,            0.080066,            0.058697,             0.60247,            0.063492,            0.057041,             0.02416,            0.072793,            0.079134,            0.064937,             0.05556,           0.0025596,           0.0025596
                  24,            0.066968,            0.083916,            0.058054,              0.6023,            0.051587,            0.059279,            0.027252,            0.072418,            0.080905,            0.064411,            0.053572,           0.0025715,           0.0025715
                  25,            0.065678,            0.066346,              0.0604,             0.61922,            0.051587,            0.061685,            0.033958,            0.071909,            0.078693,            0.063194,            0.051576,           0.0025755,           0.0025755
                  26,            0.065076,            0.069451,            0.058803,             0.44608,            0.094742,            0.062406,            0.026162,            0.069399,            0.073085,             0.06149,            0.049572,           0.0025716,           0.0025716
                  27,            0.063059,             0.06778,            0.055473,             0.44608,            0.094742,            0.062406,            0.026162,            0.069399,            0.073085,             0.06149,             0.04756,           0.0025597,           0.0025597
                  28,            0.063131,             0.06029,            0.056179,             0.56612,             0.13021,             0.12285,            0.057195,            0.070116,            0.071738,            0.059993,             0.04554,           0.0025399,           0.0025399
                  29,            0.065034,             0.06652,            0.057666,             0.81388,             0.13021,             0.12884,            0.069657,             0.06766,            0.066555,            0.058669,            0.043512,           0.0025122,           0.0025122
                  30,            0.061497,            0.077346,            0.055241,             0.81388,             0.13021,             0.12884,            0.069657,             0.06766,            0.066555,            0.058669,            0.041477,           0.0024766,           0.0024766
                  31,            0.062509,            0.069837,             0.05526,             0.89301,             0.13021,             0.13602,            0.075379,            0.065452,            0.064275,            0.057444,            0.039433,           0.0024331,           0.0024331
                  32,            0.062772,            0.078294,             0.05287,             0.83174,             0.15529,             0.14474,            0.071072,            0.065156,            0.063062,            0.056555,            0.037382,           0.0023816,           0.0023816
                  33,            0.060991,            0.064847,            0.053632,             0.84904,             0.12796,                0.12,            0.055884,            0.065156,            0.063062,            0.056555,            0.035322,           0.0023222,           0.0023222
                  34,            0.057653,             0.07109,            0.053254,             0.85932,             0.17163,             0.17119,            0.072573,            0.061467,            0.062679,            0.055762,            0.033255,           0.0022549,           0.0022549
                  35,            0.059301,            0.073615,            0.051624,             0.81386,             0.15774,             0.15543,            0.085215,            0.063108,            0.061699,            0.055111,             0.03118,           0.0021797,           0.0021797
                  36,            0.059064,            0.080236,            0.052448,             0.81386,             0.15774,             0.15543,            0.085215,            0.063108,            0.061699,            0.055111,            0.029097,           0.0020966,           0.0020966
                  37,            0.056404,            0.069742,             0.04822,             0.86421,             0.17163,             0.19083,            0.082962,            0.056867,            0.060603,            0.054596,            0.027006,           0.0020055,           0.0020055
                  38,            0.055592,            0.066961,            0.050174,             0.80531,             0.17832,             0.22589,            0.097668,            0.059966,            0.061409,            0.054179,            0.024907,           0.0019065,           0.0019065
                  39,             0.05539,            0.070439,            0.048271,             0.80172,             0.14385,             0.18424,            0.082039,            0.059966,            0.061409,            0.054179,              0.0228,           0.0017996,           0.0017996
                  40,            0.053357,            0.075676,            0.051098,             0.87513,              0.2061,             0.24113,             0.10567,            0.054516,            0.060028,            0.053795,            0.020685,           0.0016848,           0.0016848
                  41,            0.053256,            0.079003,            0.049778,             0.79754,             0.21305,             0.24401,            0.087182,            0.058697,            0.062125,            0.053653,            0.018562,           0.0015621,           0.0015621
                  42,            0.053426,            0.071236,            0.050745,             0.79754,             0.21305,             0.24401,            0.087182,            0.058697,            0.062125,            0.053653,            0.016431,           0.0014314,           0.0014314
                  43,            0.055082,            0.060305,            0.048753,             0.89893,             0.21894,             0.27118,             0.12822,            0.052041,            0.059273,            0.053234,            0.014293,           0.0012928,           0.0012928
                  44,            0.049939,            0.063132,            0.049434,             0.89893,             0.21894,             0.27118,             0.12822,            0.052041,            0.059273,            0.053234,            0.012146,           0.0011463,           0.0011463
                  45,             0.04917,             0.06583,            0.047593,              0.8231,               0.219,             0.24139,             0.10861,            0.051911,            0.058476,            0.052769,           0.0099919,           0.0009919,           0.0009919
                  46,            0.050177,            0.059047,             0.04939,             0.82165,             0.26042,              0.2894,             0.12943,            0.051911,            0.058476,            0.052769,           0.0078296,          0.00082956,          0.00082956
                  47,            0.049326,            0.070098,            0.048298,              0.8841,               0.219,             0.27393,             0.12598,            0.050606,            0.057952,            0.052517,           0.0056593,           0.0006593,           0.0006593
                  48,            0.048038,            0.065452,            0.047778,             0.88053,             0.26042,             0.32497,             0.15241,            0.050606,            0.057952,            0.052517,           0.0034811,          0.00048112,          0.00048112
                  49,            0.047219,            0.069726,            0.050507,             0.90562,             0.26042,              0.3333,             0.16819,            0.049514,            0.057117,            0.052408,            0.001295,          0.00029502,          0.00029502
